大类,子类关键词,景点ID,名称,评分,评论数,区域,城市,地址,分类,等级,特色,标签,门票说明,是否免费,图片链接,详情链接,纬度,经度
知识科普型,博物馆,87744,旅顺博物馆,4.6,270,旅顺军港/新玛特/大学城,大连,大连 · 旅顺军港/新玛特/大学城,,,馆藏千年新疆干尸,"展馆展览, 遛娃宝藏地",免费,是,https://dimg04.c-ctrip.com/images/0103m12000ie785in4E0B.jpg,https://you.ctrip.com/sight/dalian4/64352.html?scene=onlinesearch,38.81479,121.24183
知识科普型,博物馆,87736,日俄监狱旧址博物馆,0.0,0,旅顺军港/新玛特/大学城,大连,大连 · 旅顺军港/新玛特/大学城,,4A,,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0105b12000iqe3zrl841F.jpg,https://you.ctrip.com/sight/dalian4/64344.html?scene=onlinesearch,38.830728,121.272249
知识科普型,博物馆,87694,大连博物馆,4.5,245,星海广场/圣亚海洋世界/星海公园,大连,大连 · 星海广场/圣亚海洋世界/星海公园,,4A,解读大连百年城史,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/100a0g000000831sj0E5F.jpg,https://you.ctrip.com/sight/dalian4/64269.html?scene=onlinesearch,38.894559,121.592569
知识科普型,博物馆,39189822,牛河梁遗址博物馆,4.0,8,,建平,建平,,,了解新石器时代的红山文化,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/01005120009dbtj1eA7EA.jpg,https://you.ctrip.com/sight/jianping2132/3372283.html?scene=onlinesearch,41.342453,119.542512
知识科普型,博物馆,18521896,辽宁古生物博物馆,4.4,140,沈北大学城/方特欢乐世界,沈阳,沈阳 · 沈北大学城/方特欢乐世界,,,走进辽宁三十亿年地质长河,"展馆展览, 遛娃宝藏地",免费,是,https://dimg04.c-ctrip.com/images/100h1f000001gruwt0515.jpg,https://you.ctrip.com/sight/shenyang155/1676507.html?scene=onlinesearch,41.913713,123.416925
知识科普型,博物馆,24649030,朝阳市北塔博物馆,4.6,95,朝阳商业城/朝阳南站,朝阳,朝阳 · 朝阳商业城/朝阳南站,,,"了解燕都龙城厚重悠久文化与历史, 清末朝阳城沙盘、三燕龙城沙盘, 现代化佛教文化艺术专题博物馆","博物馆, 博物馆&展馆",门市价,否,https://dimg04.c-ctrip.com/images/0101b12000o6czstcCCD7.jpg,https://you.ctrip.com/sight/chaoyang1104/1829941.html?scene=onlinesearch,41.588456,120.468968
知识科普型,博物馆,55707182,世纪留声·世界音乐文化博物馆,4.7,248,中山广场/人民路东港商务区,大连,大连 · 中山广场/人民路东港商务区,,,游览专业音乐文化博物馆,"展馆展览, 遛娃宝藏地",门票,否,https://dimg04.c-ctrip.com/images/1lo4s12000kt37f4g4DA3.png,https://you.ctrip.com/sight/dalian4/4746367.html?scene=onlinesearch,38.931222,121.696899
知识科普型,博物馆,58277269,蛇岛自然博物馆,5.0,17,,大连,大连,,,,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/0103r12000dbqb3lu1564.jpg,https://you.ctrip.com/sight/dalian4/5142413.html?scene=onlinesearch,38.808047,121.233167
知识科普型,博物馆,87926,辽阳博物馆,4.7,164,京都商业步行街,辽阳,辽阳 · 京都商业步行街,,,内有珍贵的古墓壁画,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0104o120009d3q3kjDBE3.jpg,https://you.ctrip.com/sight/liaoyang881/65047.html?scene=onlinesearch,41.275795,123.195153
知识科普型,博物馆,136052072,鞍钢博物馆,4.0,6,鞍钢东侧地区,鞍山,鞍山 · 鞍钢东侧地区,,,,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0102012000f6tknvt13CD.jpg,https://you.ctrip.com/sight/anshan229/136052072.html?scene=onlinesearch,41.128424,122.993612
