大类,子类关键词,景点ID,名称,评分,评论数,区域,城市,地址,分类,等级,特色,标签,门票说明,是否免费,图片链接,详情链接,纬度,经度
知识科普型,博物馆,148548095,亚美油茶博物馆,0.0,0,,攸县,攸县,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/youcounty2862/148548095.html?scene=onlinesearch,27.022964,113.325743
知识科普型,博物馆,148554972,爱情博物馆,0.0,0,,江华,江华,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/jianghua2830/148554972.html?scene=onlinesearch,24.964256,111.752299
知识科普型,博物馆,148567855,农耕文化博物馆,0.0,0,,益阳,益阳,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/yiyang868/148567855.html?scene=onlinesearch,28.538352,112.279916
知识科普型,博物馆,148582349,长沙玉和醋文化博物馆,0.0,0,黄花国际机场地区,长沙县,长沙县 · 黄花国际机场地区,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/changshacounty1446209/148582349.html?scene=onlinesearch,28.190267,113.128757
知识科普型,博物馆,148600173,湖湘地质博物馆,0.0,0,湘江世纪城,长沙,长沙 · 湘江世纪城,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/changsha148/148600173.html?scene=onlinesearch,28.281833,112.983161
知识科普型,博物馆,148625908,长沙铜官窑博物馆-专题展厅,0.0,0,铜官窑度假区,长沙,长沙 · 铜官窑度假区,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/changsha148/148625908.html?scene=onlinesearch,28.423019,112.833855
知识科普型,博物馆,148631897,张新发槟榔博物馆橘子洲展厅,0.0,0,,长沙,长沙,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/0HJ5w12000g2taji6F6D9.jpg,https://you.ctrip.com/sight/changsha148/148631897.html?scene=onlinesearch,28.204046,112.970236
知识科普型,博物馆,148631980,长沙茅台博物馆(财富硅谷店),0.0,0,市政府/滨江新城,长沙,长沙 · 市政府/滨江新城,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/changsha148/148631980.html?scene=onlinesearch,28.218155,112.963982
知识科普型,博物馆,148641541,湖湘槟榔文化博物馆,0.0,0,常德万达广场/和瑞欢乐城,常德,常德 · 常德万达广场/和瑞欢乐城,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/0HJ2i12000g8wdl601B04.jpg,https://you.ctrip.com/sight/changde417/148641541.html?scene=onlinesearch,29.047311,111.686174
知识科普型,博物馆,148655782,喜米乐稻米博物馆,0.0,0,,益阳,益阳,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/yiyang868/148655782.html?scene=onlinesearch,28.578278,112.365685
知识科普型,博物馆,148670810,中国桃源刺绣博物馆,0.0,0,市政府/滨江新城,长沙,长沙 · 市政府/滨江新城,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/changsha148/148670810.html?scene=onlinesearch,28.23704,112.971033
知识科普型,博物馆,148677876,民间艺术博物馆,0.0,0,怀化火车站/步步高商圈,怀化,怀化 · 怀化火车站/步步高商圈,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/huaihua655/148677876.html?scene=onlinesearch,27.556695,109.95701
知识科普型,博物馆,148683993,长沙蛋蛋博物馆,0.0,0,,长沙,长沙,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/changsha148/148683993.html?scene=onlinesearch,28.509501,112.73034
知识科普型,博物馆,148686061,福亭晏拓印博物馆,0.0,0,长沙理工云塘校区/长沙生态动物园,长沙,长沙 · 长沙理工云塘校区/长沙生态动物园,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/1me2v12000ie00a5cD59B.jpg,https://you.ctrip.com/sight/changsha148/148686061.html?scene=onlinesearch,28.087292,113.02983
知识科普型,博物馆,148690201,长沙博物馆-观众餐厅屋顶花园,0.0,0,湖南博物院/北辰三角洲,长沙,长沙 · 湖南博物院/北辰三角洲,,,,,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/changsha148/148690201.html?scene=onlinesearch,28.217736,112.99988
知识科普型,博物馆,148699016,斯索沙拉实验室冻品博物馆,0.0,0,解放路商圈,衡阳,衡阳 · 解放路商圈,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/hengyang864/148699016.html?scene=onlinesearch,26.901861,112.61033
知识科普型,博物馆,148732586,津市工业博物馆,0.0,0,,津市,津市,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/jinshi2833/148732586.html?scene=onlinesearch,29.630379,111.889926
知识科普型,博物馆,149687502,湖湘槟榔文化博物馆(益阳分馆),0.0,0,,益阳,益阳,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/yiyang868/149687502.html?scene=onlinesearch,28.563508,112.359785
