大类,子类关键词,景点ID,名称,评分,评论数,区域,城市,地址,分类,等级,特色,标签,门票说明,是否免费,图片链接,详情链接,纬度,经度
知识科普型,博物馆,139038577,颠倒博物馆(兴正元广场店),0.0,0,钟鼓楼/西安古城,西安,西安 · 钟鼓楼/西安古城,,,,"特色展馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/1me6m12000b97dq6u79AD.jpg,https://you.ctrip.com/sight/xian7/139038577.html?scene=onlinesearch,34.262942,108.957299
知识科普型,博物馆,141043866,沿黄乡村民俗博物馆,0.0,0,,神木,神木,,,,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/1me6b12000c2horbzFDDD.jpg,https://you.ctrip.com/sight/shenmu2762/141043866.html?scene=onlinesearch,38.567269,110.8367
知识科普型,博物馆,145247704,红色大生产博物馆,0.0,0,宝塔山/中心街万达广场,延安,延安 · 宝塔山/中心街万达广场,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/0102012000hjod1ax4CC8.jpg,https://you.ctrip.com/sight/yanan423/145247704.html?scene=onlinesearch,36.574839,109.5232
知识科普型,博物馆,145313387,陕菜文化体验博物馆,0.0,0,钟鼓楼/西安古城,西安,西安 · 钟鼓楼/西安古城,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/xian7/145313387.html?scene=onlinesearch,34.265603,108.964175
知识科普型,博物馆,151261117,西戎文化展厅(秦始皇兵马俑博物馆),0.0,0,兵马俑/华清宫旅游区,西安,西安 · 兵马俑/华清宫旅游区,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/xian7/151261117.html?scene=onlinesearch,34.39058,109.287316
知识科普型,博物馆,31661215,陕西体育博物馆,5.0,9,高新技术开发区,西安,西安 · 高新技术开发区,,,,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0104y12000bbdvwe46E20.jpg,https://you.ctrip.com/sight/xian7/2029179.html?scene=onlinesearch,34.207353,108.894232
知识科普型,博物馆,39298500,榆阳千五氏博物馆,0.0,0,榆林老城/夫子庙文化旅游步行街,榆林,榆林 · 榆林老城/夫子庙文化旅游步行街,,,,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/0101x12000bivirfx4A03.jpg,https://you.ctrip.com/sight/yulin485/3479761.html?scene=onlinesearch,38.285094,109.768092
知识科普型,博物馆,51798795,杨震廉政博物馆,5.0,1,,潼关,潼关,,,,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/0101j12000azwc55l98FB.jpg,https://you.ctrip.com/sight/tongguan2780/4610390.html?scene=onlinesearch,34.618026,110.231958
知识科普型,博物馆,51978799,丝绸之路中亚东干人博物馆,0.0,0,钟鼓楼/西安古城,西安,西安 · 钟鼓楼/西安古城,,,,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/0HJ2512000g6q7d4kB21D.jpg,https://you.ctrip.com/sight/xian7/4631509.html?scene=onlinesearch,34.274406,108.949617
知识科普型,博物馆,105418454,西安市石仟佛造像艺术博物馆,0.0,0,大雁塔/大唐不夜城,西安,西安 · 大雁塔/大唐不夜城,,,,"特色展馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/0HJ4s12000g88z9jhF0CD.jpg,https://you.ctrip.com/sight/xian7/105418454.html?scene=onlinesearch,34.226068,108.967588
