大类,子类关键词,景点ID,名称,评分,评论数,区域,城市,地址,分类,等级,特色,标签,门票说明,是否免费,图片链接,详情链接,纬度,经度
励志拓展型,大学,144097064,河海大学(江宁校区)-逸夫图书馆,0.0,0,江宁开发区,南京,南京 · 江宁开发区,,,,,,否,https://dimg04.c-ctrip.com/images/0HJ1112000g2rpqpx6765.jpg,https://you.ctrip.com/sight/nanjing9/144097064.html?scene=onlinesearch,31.919875,118.792377
励志拓展型,大学,126180928,大学城商业街,5.0,2,淮安大学城,淮安,淮安 · 淮安大学城,,,,城市漫步,,否,https://dimg04.c-ctrip.com/images/0101l12000arsj8zx2217.jpg,https://you.ctrip.com/sight/huaian351/126180928.html?scene=onlinesearch,33.564373,119.042629
励志拓展型,大学,149966913,南京林业大学-樱花大道,0.0,0,南京站/红山动物园,南京,南京 · 南京站/红山动物园,,,,,,否,https://dimg04.c-ctrip.com/images/1me3h12000j2ps13115BC.jpg,https://you.ctrip.com/sight/nanjing9/149966913.html?scene=onlinesearch,32.083453,118.821011
励志拓展型,大学,13539496,南京大学(鼓楼校区)-赛珍珠故居,4.8,44,玄武湖景区/鸡鸣寺,南京,南京 · 玄武湖景区/鸡鸣寺,,,在此处写出《大地》等佳作,历史建筑,,否,https://dimg04.c-ctrip.com/images/0103z12000am5k3676550.jpg,https://you.ctrip.com/sight/nanjing9/1414825.html?scene=onlinesearch,32.061376,118.784847
励志拓展型,大学,145457945,南京航空航天大学(天目湖校区)-图书馆,0.0,0,天目湖度假区,溧阳,溧阳 · 天目湖度假区,,,,,,否,https://dimg04.c-ctrip.com/images/0HJ5b12000g2xjzgr6CE4.jpg,https://you.ctrip.com/sight/liyang598/145457945.html?scene=onlinesearch,31.378905,119.491757
励志拓展型,大学,145362780,中国科学院大学南京学院-图书馆,0.0,0,汤山温泉/园博园度假区,南京,南京 · 汤山温泉/园博园度假区,,,,,,否,https://dimg04.c-ctrip.com/images/0HJ0w12000g71ijka4C2F.jpg,https://you.ctrip.com/sight/nanjing9/145362780.html?scene=onlinesearch,32.040238,118.947607
励志拓展型,大学,145988870,留音民宿(江宁大学城交院地铁站店),0.0,0,江宁大学城,南京,南京 · 江宁大学城,,,,,,否,https://dimg04.c-ctrip.com/images/0HJ2012000g8v36z4850F.jpg,https://you.ctrip.com/sight/nanjing9/145988870.html?scene=onlinesearch,31.917742,118.911514
励志拓展型,大学,145245792,西交利物浦大学-图书馆,0.0,0,工业园区独墅湖高教区,苏州,苏州 · 工业园区独墅湖高教区,,,,,,否,https://dimg04.c-ctrip.com/images/0HJ1n12000g33w3s4D084.jpg,https://you.ctrip.com/sight/suzhou11/145245792.html?scene=onlinesearch,31.279211,120.744792
励志拓展型,大学,145388119,南京师范大学(仙林校区)-世纪广场,0.0,0,徐庄软件园/仙林大学城商圈,南京,南京 · 徐庄软件园/仙林大学城商圈,,,,,,否,https://dimg04.c-ctrip.com/images/0HJ6m12000g6ogvdaACD6.png,https://you.ctrip.com/sight/nanjing9/145388119.html?scene=onlinesearch,32.107452,118.918766
励志拓展型,大学,145620496,南通职业大学(钟秀校区)-图书馆,0.0,0,濠河景区/南通大学城,南通,南通 · 濠河景区/南通大学城,,,,,,否,https://dimg04.c-ctrip.com/images/0HJ2k12000g6xbbej7EE5.jpg,https://you.ctrip.com/sight/nantong85/145620496.html?scene=onlinesearch,32.024061,120.913627
励志拓展型,大学,145392374,南京大学(仙林校区)-游泳馆,0.0,0,徐庄软件园/仙林大学城商圈,南京,南京 · 徐庄软件园/仙林大学城商圈,,,,,,否,https://dimg04.c-ctrip.com/images/0HJ2k12000g2y4m1s3EAC.jpg,https://you.ctrip.com/sight/nanjing9/145392374.html?scene=onlinesearch,32.122011,118.964818
励志拓展型,大学,79817077,南京信息工程大学-图书馆,5.0,1,六合地区,南京,南京 · 六合地区,,,,,,否,https://dimg04.c-ctrip.com/images/0HJ3k12000g6r7pktA2AE.jpg,https://you.ctrip.com/sight/nanjing9/79817077.html?scene=onlinesearch,32.208936,118.72002
励志拓展型,大学,39323117,南京理工大学泰州科技学院-图书馆,0.0,0,泰州老街/万达广场,泰州,泰州 · 泰州老街/万达广场,,,,,,否,https://dimg04.c-ctrip.com/images/0HJ6412000g6o6b09F3A3.jpg,https://you.ctrip.com/sight/taizhou494/3504278.html?scene=onlinesearch,32.473229,119.947493
